134,51,8,93,
134,54,7,93,
136,57,8,90,
137,60,8,88,
133,60,9,89,
138,60,10,94,
138,61,12,102,
139,63,13,98,
139,70,11,100,
138,76,10,97,
140,74,12,96,
140,76,14,95,
142,78,16,98,
142,77,16,98,
142,72,18,96,
143,69,22,94,
143,72,24,91,
144,66,24,96,
145,65,19,94,
145,62,19,95,
147,61,17,94,
146,59,15,96,
147,63,13,92,
147,64,12,94,
149,63,13,97,
149,58,12,95,
150,52,12,97,
151,51,12,99,
151,55,12,103,
145,59,14,101,
146,59,13,100,
146,60,15,99,
147,60,18,91,
148,53,19,90,
149,49,19,88,
149,50,19,79,
151,50,20,78,
153,51,20,75,
154,55,16,74,
155,59,16,75,
157,59,14,80,
159,57,12,81,
160,62,12,81,
161,63,12,78,
163,65,12,79,
164,74,12,85,
166,84,13,92,
167,87,16,100,
167,86,18,99,
169,87,20,97,
169,89,23,91,
171,89,25,91,
171,81,27,81,
173,76,27,81,
170,76,27,80,
173,78,28,83,
176,80,27,87,
176,81,27,86,
178,77,23,82,
178,76,20,76,
180,77,19,76,
182,75,18,71,
184,81,17,72,
184,84,17,74,
185,91,18,77,
188,92,22,85,
189,98,26,91,
190,98,31,88,
192,96,34,86,
191,91,33,86,
193,87,35,82,
192,85,39,89,
194,81,39,94,
194,76,38,101,
194,77,33,98,
195,79,30,96,
196,72,28,96,
199,72,26,94,
200,69,25,94,
192,69,22,93,
193,65,22,93,
194,65,22,92,
196,66,27,92,
196,63,32,92,
197,71,33,92,
200,68,30,87,
202,62,30,86,
202,59,30,92,
204,57,28,82,
201,57,28,76,
209,55,31,77,
208,53,32,78,
211,53,31,79,
212,52,26,84,
212,53,26,91,
213,51,24,92,
214,49,19,86,
215,49,18,83,
216,51,18,82,
210,48,18,80,
208,54,20,79,
206,60,24,80,
201,65,28,78,
196,60,32,72,
188,51,35,69,
181,48,38,72,
176,48,35,65,
172,46,36,61,
167,46,30,61,
159,46,25,57,
156,41,23,56,
148,39,23,58,
146,41,24,57,
141,42,21,54,
120,45,18,56,
118,50,17,53,
114,53,18,55,
106,52,19,53,
103,54,21,48,
95,52,23,51,
90,44,30,56,
88,41,36,56,
83,42,41,50,
74,41,40,52,
70,44,35,48,
68,45,29,48,
60,45,28,46,
58,48,26,45,
56,48,26,48,
0,46,24,51,
0,45,22,52,
0,41,22,46,
0,43,20,48,
0,44,20,46,
0,42,22,47,
0,40,28,50,
0,42,33,56,
0,42,38,56,
0,46,38,53,
0,44,39,49,
0,45,40,47,
0,44,36,41,
0,38,29,40,
0,37,26,44,
0,37,23,44,
0,38,22,45,
0,38,24,48,
0,38,24,48,
0,40,24,46,
0,38,24,42,
0,33,22,42,
0,35,22,46,
0,34,28,45,
0,36,31,44,
0,37,34,44,
0,38,42,41,
0,43,42,38,
0,41,41,34,
0,43,38,32,
0,42,37,30,
0,41,32,32,
0,43,28,31,
0,43,24,31,
0,45,25,31,
0,48,23,33,
0,46,22,34,
0,47,22,34,
0,44,22,34,
0,42,19,36,
0,49,21,35,
0,50,23,34,
0,46,20,38,
0,47,21,37,
0,56,26,34,
0,56,32,32,
0,55,36,27,
0,55,36,23,
0,56,33,21,
0,52,29,19,
